cve_id,Classification,NIST_IDs,year
CVE-2025-21215,Non-AI,,2025
CVE-2025-21216,Non-AI,,2025
CVE-2025-21217,Non-AI,,2025
CVE-2025-21218,Non-AI,,2025
CVE-2025-21219,Non-AI,,2025
CVE-2025-21220,Non-AI,,2025
CVE-2025-21221,Non-AI,,2025
CVE-2025-21222,Non-AI,,2025
CVE-2025-21223,Non-AI,,2025
CVE-2025-21224,Non-AI,,2025
CVE-2025-21225,Non-AI,,2025
CVE-2025-21226,Non-AI,,2025
CVE-2025-21227,Non-AI,,2025
CVE-2025-21228,Non-AI,,2025
CVE-2025-21229,Non-AI,,2025
CVE-2025-21230,Non-AI,,2025
CVE-2025-21231,Non-AI,,2025
CVE-2025-21232,Non-AI,,2025
CVE-2025-21233,Non-AI,,2025
CVE-2025-21234,Non-AI,,2025
CVE-2025-21235,Non-AI,,2025
CVE-2025-21236,Non-AI,,2025
CVE-2025-21237,Non-AI,,2025
CVE-2025-21238,Non-AI,,2025
CVE-2025-21239,Non-AI,,2025
CVE-2025-21240,Non-AI,,2025
CVE-2025-21241,Non-AI,,2025
CVE-2025-21242,Non-AI,,2025
CVE-2025-21243,Non-AI,,2025
CVE-2025-21244,Non-AI,,2025
CVE-2025-21245,Non-AI,,2025
CVE-2025-21246,Non-AI,,2025
CVE-2025-21247,Non-AI,,2025
CVE-2025-21248,Non-AI,,2025
CVE-2025-21249,Non-AI,,2025
CVE-2025-21250,Non-AI,,2025
CVE-2025-21251,Non-AI,,2025
CVE-2025-21252,Non-AI,,2025
CVE-2025-21253,Non-AI,,2025
CVE-2025-21254,Non-AI,,2025
CVE-2025-21255,Non-AI,,2025
CVE-2025-21256,Non-AI,,2025
CVE-2025-21257,Non-AI,,2025
CVE-2025-21258,Non-AI,,2025
CVE-2025-21259,Non-AI,,2025
CVE-2025-21260,Non-AI,,2025
CVE-2025-21261,Non-AI,,2025
CVE-2025-21262,Non-AI,,2025
CVE-2025-21263,Non-AI,,2025
CVE-2025-21264,Non-AI,,2025
CVE-2025-21265,Non-AI,,2025
CVE-2025-21266,Non-AI,,2025
CVE-2025-21267,Non-AI,,2025
CVE-2025-21268,Non-AI,,2025
CVE-2025-21269,Non-AI,,2025
CVE-2025-21270,Non-AI,,2025
CVE-2025-21271,Non-AI,,2025
CVE-2025-21272,Non-AI,,2025
CVE-2025-21273,Non-AI,,2025
CVE-2025-21274,Non-AI,,2025
CVE-2025-21275,Non-AI,,2025
CVE-2025-21276,Non-AI,,2025
CVE-2025-21277,Non-AI,,2025
CVE-2025-21278,Non-AI,,2025
CVE-2025-21279,Non-AI,,2025
CVE-2025-21280,Non-AI,,2025
CVE-2025-21281,Non-AI,,2025
CVE-2025-21282,Non-AI,,2025
CVE-2025-21283,Non-AI,,2025
CVE-2025-21284,Non-AI,,2025
CVE-2025-21285,Non-AI,,2025
CVE-2025-21286,Non-AI,,2025
CVE-2025-21287,Non-AI,,2025
CVE-2025-21288,Non-AI,,2025
CVE-2025-21289,Non-AI,,2025
CVE-2025-21290,Non-AI,,2025
CVE-2025-21291,Non-AI,,2025
CVE-2025-21292,Non-AI,,2025
CVE-2025-21293,Non-AI,,2025
CVE-2025-21294,Non-AI,,2025
CVE-2025-21295,Non-AI,,2025
CVE-2025-21296,Non-AI,,2025
CVE-2025-21297,Non-AI,,2025
CVE-2025-21298,Non-AI,,2025
CVE-2025-21299,Non-AI,,2025
CVE-2025-21300,Non-AI,,2025
CVE-2025-21301,Non-AI,,2025
CVE-2025-21302,Non-AI,,2025
CVE-2025-21303,Non-AI,,2025
CVE-2025-21304,Non-AI,,2025
CVE-2025-21305,Non-AI,,2025
CVE-2025-21306,Non-AI,,2025
CVE-2025-21307,Non-AI,,2025
CVE-2025-21308,Non-AI,,2025
CVE-2025-21309,Non-AI,,2025
CVE-2025-21310,Non-AI,,2025
CVE-2025-21311,Non-AI,,2025
CVE-2025-21312,Non-AI,,2025
CVE-2025-21313,Non-AI,,2025
CVE-2025-21314,Non-AI,,2025
CVE-2025-21315,Non-AI,,2025
CVE-2025-21316,Non-AI,,2025
CVE-2025-21317,Non-AI,,2025
CVE-2025-21318,Non-AI,,2025
CVE-2025-21319,Non-AI,,2025
CVE-2025-21320,Non-AI,,2025
CVE-2025-21321,Non-AI,,2025
CVE-2025-21322,Non-AI,,2025
CVE-2025-21323,Non-AI,,2025
CVE-2025-21324,Non-AI,,2025
CVE-2025-21325,Non-AI,,2025
CVE-2025-21326,Non-AI,,2025
CVE-2025-21327,Non-AI,,2025
CVE-2025-21328,Non-AI,,2025
CVE-2025-21329,Non-AI,,2025
CVE-2025-21330,Non-AI,,2025
CVE-2025-21331,Non-AI,,2025
CVE-2025-21332,Non-AI,,2025
CVE-2025-21333,Non-AI,,2025
CVE-2025-21334,Non-AI,,2025
CVE-2025-21335,Non-AI,,2025
CVE-2025-21336,Non-AI,,2025
CVE-2025-21337,Non-AI,,2025
CVE-2025-21338,Non-AI,,2025
CVE-2025-21339,Non-AI,,2025
CVE-2025-21340,Non-AI,,2025
CVE-2025-21341,Non-AI,,2025
CVE-2025-21342,Non-AI,,2025
CVE-2025-21343,Non-AI,,2025
CVE-2025-21344,Non-AI,,2025
CVE-2025-21345,Non-AI,,2025
CVE-2025-21346,Non-AI,,2025
CVE-2025-21347,Non-AI,,2025
CVE-2025-21348,Non-AI,,2025
CVE-2025-21349,Non-AI,,2025
CVE-2025-21350,Non-AI,,2025
CVE-2025-21351,Non-AI,,2025
CVE-2025-21352,Non-AI,,2025
CVE-2025-21354,Non-AI,,2025
CVE-2025-21355,Non-AI,,2025
CVE-2025-21356,Non-AI,,2025
CVE-2025-21357,Non-AI,,2025
CVE-2025-21358,Non-AI,,2025
CVE-2025-21359,Non-AI,,2025
CVE-2025-21360,Non-AI,,2025
CVE-2025-21361,Non-AI,,2025
CVE-2025-21362,Non-AI,,2025
CVE-2025-21363,Non-AI,,2025
CVE-2025-21364,Non-AI,,2025
CVE-2025-21365,Non-AI,,2025
CVE-2025-21366,Non-AI,,2025
CVE-2025-21367,Non-AI,,2025
CVE-2025-21368,Non-AI,,2025
CVE-2025-21369,Non-AI,,2025
CVE-2025-21370,Non-AI,,2025
CVE-2025-21371,Non-AI,,2025
CVE-2025-21372,Non-AI,,2025
CVE-2025-21373,Non-AI,,2025
CVE-2025-21374,Non-AI,,2025
CVE-2025-21375,Non-AI,,2025
CVE-2025-21376,Non-AI,,2025
CVE-2025-21377,Non-AI,,2025
CVE-2025-21378,Non-AI,,2025
CVE-2025-21379,Non-AI,,2025
CVE-2025-21380,Non-AI,,2025
CVE-2025-21381,Non-AI,,2025
CVE-2025-21382,Non-AI,,2025
CVE-2025-21383,Non-AI,,2025
CVE-2025-21384,Non-AI,,2025
CVE-2025-21385,Non-AI,,2025
CVE-2025-21386,Non-AI,,2025
CVE-2025-21387,Non-AI,,2025
CVE-2025-21389,Non-AI,,2025
CVE-2025-21390,Non-AI,,2025
CVE-2025-21391,Non-AI,,2025
CVE-2025-21392,Non-AI,,2025
CVE-2025-21393,Non-AI,,2025
CVE-2025-21394,Non-AI,,2025
CVE-2025-21395,Non-AI,,2025
CVE-2025-21396,Non-AI,,2025
CVE-2025-21397,Non-AI,,2025
CVE-2025-21399,Non-AI,,2025
CVE-2025-21400,Non-AI,,2025
CVE-2025-21401,Non-AI,,2025
CVE-2025-21402,Non-AI,,2025
CVE-2025-21403,Non-AI,,2025
CVE-2025-21404,Non-AI,,2025
CVE-2025-21405,Non-AI,,2025
CVE-2025-21406,Non-AI,,2025
CVE-2025-21407,Non-AI,,2025
CVE-2025-21408,Non-AI,,2025
CVE-2025-21409,Non-AI,,2025
CVE-2025-21410,Non-AI,,2025
CVE-2025-21411,Non-AI,,2025
CVE-2025-21413,Non-AI,,2025
CVE-2025-21414,Non-AI,,2025
CVE-2025-21415,Non-AI,,2025
CVE-2025-21416,Non-AI,,2025
CVE-2025-21417,Non-AI,,2025
CVE-2025-21418,Non-AI,,2025
CVE-2025-21419,Non-AI,,2025
CVE-2025-21420,Non-AI,,2025
CVE-2025-21421,Non-AI,,2025
CVE-2025-21423,Non-AI,,2025
CVE-2025-21424,Non-AI,,2025
CVE-2025-21425,Non-AI,,2025
CVE-2025-21428,Non-AI,,2025
CVE-2025-21429,Non-AI,,2025
CVE-2025-21430,Non-AI,,2025
CVE-2025-21431,Non-AI,,2025
CVE-2025-21434,Non-AI,,2025
CVE-2025-21435,Non-AI,,2025
CVE-2025-21436,Non-AI,,2025
CVE-2025-21437,Non-AI,,2025
CVE-2025-21438,Non-AI,,2025
CVE-2025-21439,Non-AI,,2025
CVE-2025-21440,Non-AI,,2025
CVE-2025-21441,Non-AI,,2025
CVE-2025-21442,Non-AI,,2025
CVE-2025-21443,Non-AI,,2025
CVE-2025-21447,AI-Supply-Chain,,2025
CVE-2025-21448,Non-AI,,2025
CVE-2025-21453,Non-AI,,2025
CVE-2025-21459,Non-AI,,2025
CVE-2025-21460,Non-AI,,2025
CVE-2025-21462,Non-AI,,2025
CVE-2025-21467,Non-AI,,2025
CVE-2025-21468,Non-AI,,2025
CVE-2025-21469,Non-AI,,2025
CVE-2025-21470,Non-AI,,2025
CVE-2025-21475,Non-AI,,2025
CVE-2025-21489,Non-AI,,2025
CVE-2025-21490,Non-AI,,2025
CVE-2025-21491,Non-AI,,2025
CVE-2025-21492,Non-AI,,2025
CVE-2025-21493,Non-AI,,2025
CVE-2025-21494,Non-AI,,2025
CVE-2025-21495,Non-AI,,2025
CVE-2025-21497,Non-AI,,2025
CVE-2025-21498,Non-AI,,2025
CVE-2025-21499,Non-AI,,2025
CVE-2025-21500,Non-AI,,2025
CVE-2025-21501,Non-AI,,2025
CVE-2025-21502,Non-AI,,2025
CVE-2025-21503,Non-AI,,2025
CVE-2025-21504,Non-AI,,2025
CVE-2025-21505,Non-AI,,2025
CVE-2025-21506,Non-AI,,2025
CVE-2025-21507,Non-AI,,2025
CVE-2025-21508,Non-AI,,2025
CVE-2025-21509,Non-AI,,2025
CVE-2025-21510,Non-AI,,2025
CVE-2025-21511,Non-AI,,2025
CVE-2025-21512,Non-AI,,2025
CVE-2025-21513,Non-AI,,2025
CVE-2025-21514,Non-AI,,2025
CVE-2025-21515,Non-AI,,2025
CVE-2025-21516,Non-AI,,2025
CVE-2025-21517,Non-AI,,2025
CVE-2025-21518,Non-AI,,2025
CVE-2025-21519,Non-AI,,2025
CVE-2025-21520,Non-AI,,2025
CVE-2025-21521,Non-AI,,2025
CVE-2025-21522,Non-AI,,2025
CVE-2025-21523,Non-AI,,2025
CVE-2025-21524,Non-AI,,2025
CVE-2025-21525,Non-AI,,2025
CVE-2025-21526,Non-AI,,2025
CVE-2025-21527,Non-AI,,2025
CVE-2025-21528,Non-AI,,2025
CVE-2025-21529,Non-AI,,2025
CVE-2025-21530,Non-AI,,2025
CVE-2025-21531,Non-AI,,2025
CVE-2025-21532,Non-AI,,2025
CVE-2025-21533,Non-AI,,2025
CVE-2025-21534,Non-AI,,2025
CVE-2025-21535,Non-AI,,2025
CVE-2025-21536,Non-AI,,2025
CVE-2025-21537,Non-AI,,2025
CVE-2025-21538,Non-AI,,2025
CVE-2025-21539,Non-AI,,2025
CVE-2025-21540,Non-AI,,2025
CVE-2025-21541,Non-AI,,2025
CVE-2025-21542,Non-AI,,2025
CVE-2025-21543,Non-AI,,2025
CVE-2025-21544,Non-AI,,2025
CVE-2025-21545,Non-AI,,2025
CVE-2025-21546,Non-AI,,2025
CVE-2025-21547,Non-AI,,2025
CVE-2025-21548,Non-AI,,2025
CVE-2025-21549,Non-AI,,2025
CVE-2025-21550,Non-AI,,2025
CVE-2025-21551,Non-AI,,2025
CVE-2025-21552,AI-Supply-Chain,,2025
CVE-2025-21553,Non-AI,,2025
CVE-2025-21554,Non-AI,,2025
CVE-2025-21555,Non-AI,,2025
CVE-2025-21556,Non-AI,,2025
CVE-2025-21557,Non-AI,,2025
CVE-2025-21558,Non-AI,,2025
CVE-2025-21559,Non-AI,,2025
CVE-2025-21560,Non-AI,,2025
CVE-2025-21561,Non-AI,,2025
CVE-2025-21562,Non-AI,,2025
CVE-2025-21563,Non-AI,,2025
CVE-2025-21564,Non-AI,,2025
CVE-2025-21565,Non-AI,,2025
CVE-2025-21566,Non-AI,,2025
CVE-2025-21567,Non-AI,,2025
CVE-2025-21568,Non-AI,,2025
CVE-2025-21569,Non-AI,,2025
CVE-2025-21570,AI-Supply-Chain,,2025
CVE-2025-21571,Non-AI,,2025
CVE-2025-21572,Non-AI,,2025
CVE-2025-21573,Non-AI,,2025
CVE-2025-21574,Non-AI,,2025
CVE-2025-21575,Non-AI,,2025
CVE-2025-21576,Non-AI,,2025
CVE-2025-21577,Non-AI,,2025
CVE-2025-21578,Non-AI,,2025
CVE-2025-21579,Non-AI,,2025
CVE-2025-21580,Non-AI,,2025
CVE-2025-21581,Non-AI,,2025
CVE-2025-21582,Non-AI,,2025
CVE-2025-21583,Non-AI,,2025
CVE-2025-21584,Non-AI,,2025
CVE-2025-21585,Non-AI,,2025
CVE-2025-21586,Non-AI,,2025
CVE-2025-21587,Non-AI,,2025
CVE-2025-21588,Non-AI,,2025
CVE-2025-21590,Non-AI,,2025
CVE-2025-21591,Non-AI,,2025
CVE-2025-21592,Non-AI,,2025
CVE-2025-21593,Non-AI,,2025
CVE-2025-21594,Non-AI,,2025
CVE-2025-21595,Non-AI,,2025
CVE-2025-21596,Non-AI,,2025
CVE-2025-21597,Non-AI,,2025
CVE-2025-21598,Non-AI,,2025
CVE-2025-21599,Non-AI,,2025
CVE-2025-21600,Non-AI,,2025
CVE-2025-21601,Non-AI,,2025
CVE-2025-21602,Non-AI,,2025
CVE-2025-21603,Non-AI,,2025
CVE-2025-21604,Non-AI,,2025
CVE-2025-21605,Non-AI,,2025
CVE-2025-21606,Non-AI,,2025
CVE-2025-21607,Non-AI,,2025
CVE-2025-21608,Non-AI,,2025
CVE-2025-21609,Non-AI,,2025
CVE-2025-21610,Non-AI,,2025
CVE-2025-21611,Non-AI,,2025
CVE-2025-21612,Non-AI,,2025
CVE-2025-21613,Non-AI,,2025
CVE-2025-21614,Non-AI,,2025
CVE-2025-21615,Non-AI,,2025
CVE-2025-21616,Non-AI,,2025
CVE-2025-21617,Non-AI,,2025
CVE-2025-21618,Non-AI,,2025
CVE-2025-21619,Non-AI,,2025
CVE-2025-21620,Non-AI,,2025
CVE-2025-21622,Non-AI,,2025
CVE-2025-21623,Non-AI,,2025
CVE-2025-21624,Non-AI,,2025
CVE-2025-21626,Non-AI,,2025
CVE-2025-21627,Non-AI,,2025
CVE-2025-21628,Adversarial-AI,"NISTAML.01,NISTAML.018,NISTAML.03",2025
CVE-2025-21629,Non-AI,,2025
CVE-2025-21631,Non-AI,,2025
CVE-2025-21632,Non-AI,,2025
CVE-2025-21634,Non-AI,,2025
CVE-2025-21635,Non-AI,,2025
CVE-2025-21636,Non-AI,,2025
CVE-2025-21637,Non-AI,,2025
CVE-2025-21638,Non-AI,,2025
CVE-2025-21639,Non-AI,,2025
CVE-2025-21640,Non-AI,,2025
CVE-2025-21641,Non-AI,,2025
CVE-2025-21642,Non-AI,,2025
CVE-2025-21643,Non-AI,,2025
CVE-2025-21644,Non-AI,,2025
CVE-2025-21645,Non-AI,,2025
CVE-2025-21646,Non-AI,,2025
CVE-2025-21647,Non-AI,,2025
CVE-2025-21648,Non-AI,,2025
CVE-2025-21649,Non-AI,,2025
CVE-2025-21650,Non-AI,,2025
CVE-2025-21651,Non-AI,,2025
CVE-2025-21652,Non-AI,,2025
CVE-2025-21653,Non-AI,,2025
CVE-2025-21654,Non-AI,,2025
CVE-2025-21655,Non-AI,,2025
CVE-2025-21656,Non-AI,,2025
CVE-2025-21657,Non-AI,,2025
CVE-2025-21658,Non-AI,,2025
CVE-2025-21659,Non-AI,,2025
CVE-2025-21660,Non-AI,,2025
CVE-2025-21661,Non-AI,,2025
CVE-2025-21662,Non-AI,,2025
CVE-2025-21663,Non-AI,,2025
CVE-2025-21664,Non-AI,,2025
CVE-2025-21665,Non-AI,,2025
CVE-2025-21666,Non-AI,,2025
CVE-2025-21667,Non-AI,,2025
CVE-2025-21668,Non-AI,,2025
CVE-2025-21669,Non-AI,,2025
CVE-2025-21670,Non-AI,,2025
CVE-2025-21671,Non-AI,,2025
CVE-2025-21672,Non-AI,,2025
CVE-2025-21673,Non-AI,,2025
CVE-2025-21674,Non-AI,,2025
CVE-2025-21675,Non-AI,,2025
CVE-2025-21676,Non-AI,,2025
CVE-2025-21677,Non-AI,,2025
CVE-2025-21678,Non-AI,,2025
CVE-2025-21679,Non-AI,,2025
CVE-2025-21680,Non-AI,,2025
CVE-2025-21681,Non-AI,,2025
CVE-2025-21682,Non-AI,,2025
CVE-2025-21683,Non-AI,,2025
CVE-2025-21684,Non-AI,,2025
CVE-2025-21685,Non-AI,,2025
CVE-2025-21687,Non-AI,,2025
CVE-2025-21688,Non-AI,,2025
CVE-2025-21689,Non-AI,,2025
CVE-2025-21690,Non-AI,,2025
CVE-2025-21691,Non-AI,,2025
CVE-2025-21692,Non-AI,,2025
CVE-2025-21693,Non-AI,,2025
CVE-2025-21694,Non-AI,,2025
CVE-2025-21695,Non-AI,,2025
CVE-2025-21696,Non-AI,,2025
CVE-2025-21697,Non-AI,,2025
CVE-2025-21699,Non-AI,,2025
CVE-2025-21700,Non-AI,,2025
CVE-2025-21701,Non-AI,,2025
CVE-2025-21702,Non-AI,,2025
CVE-2025-21703,Non-AI,,2025
CVE-2025-21704,Non-AI,,2025
CVE-2025-21705,Non-AI,,2025
CVE-2025-21706,Non-AI,,2025
CVE-2025-21707,Non-AI,,2025
CVE-2025-21708,Non-AI,,2025
CVE-2025-21709,Non-AI,,2025
CVE-2025-21710,Non-AI,,2025
CVE-2025-21711,Non-AI,,2025
CVE-2025-21712,Non-AI,,2025
CVE-2025-21713,Non-AI,,2025
CVE-2025-21714,Non-AI,,2025
CVE-2025-21715,Non-AI,,2025
CVE-2025-21716,Non-AI,,2025
CVE-2025-21717,Non-AI,,2025
CVE-2025-21718,Non-AI,,2025
CVE-2025-21719,Non-AI,,2025
CVE-2025-21720,Non-AI,,2025
CVE-2025-21721,Non-AI,,2025
CVE-2025-21722,Non-AI,,2025
CVE-2025-21723,Non-AI,,2025
CVE-2025-21724,Non-AI,,2025
CVE-2025-21725,Non-AI,,2025
CVE-2025-21726,Non-AI,,2025
CVE-2025-21727,Non-AI,,2025
CVE-2025-21728,Non-AI,,2025
CVE-2025-21729,Non-AI,,2025
CVE-2025-21730,Non-AI,,2025
CVE-2025-21731,Non-AI,,2025
CVE-2025-21732,Non-AI,,2025
CVE-2025-21733,Non-AI,,2025
CVE-2025-21734,Non-AI,,2025
CVE-2025-21735,Non-AI,,2025
CVE-2025-21736,Non-AI,,2025
CVE-2025-21737,Non-AI,,2025
CVE-2025-21738,Non-AI,,2025
CVE-2025-21739,Non-AI,,2025
CVE-2025-21741,Non-AI,,2025
CVE-2025-21742,Non-AI,,2025
CVE-2025-21743,Non-AI,,2025
CVE-2025-21744,Non-AI,,2025
CVE-2025-21745,Non-AI,,2025
CVE-2025-21746,Non-AI,,2025
CVE-2025-21747,Non-AI,,2025
CVE-2025-21748,Non-AI,,2025
CVE-2025-21749,Non-AI,,2025
CVE-2025-21750,Non-AI,,2025
CVE-2025-21751,Non-AI,,2025
CVE-2025-21752,Non-AI,,2025
CVE-2025-21753,Non-AI,,2025
CVE-2025-21754,Non-AI,,2025
CVE-2025-21756,Non-AI,,2025
CVE-2025-21758,Non-AI,,2025
CVE-2025-21759,Non-AI,,2025
CVE-2025-21760,Non-AI,,2025
CVE-2025-21761,Non-AI,,2025
CVE-2025-21762,Non-AI,,2025
CVE-2025-21763,Non-AI,,2025
CVE-2025-21764,Non-AI,,2025
CVE-2025-21765,Non-AI,,2025
CVE-2025-21766,Non-AI,,2025
CVE-2025-21767,Non-AI,,2025
CVE-2025-21768,Non-AI,,2025
CVE-2025-21769,Non-AI,,2025
CVE-2025-21770,Non-AI,,2025
CVE-2025-21771,Non-AI,,2025
CVE-2025-21772,Non-AI,,2025
CVE-2025-21773,Non-AI,,2025
CVE-2025-21774,Non-AI,,2025
CVE-2025-21775,Non-AI,,2025
CVE-2025-21776,Non-AI,,2025
CVE-2025-21777,Non-AI,,2025
CVE-2025-21778,Non-AI,,2025
CVE-2025-21779,Non-AI,,2025
CVE-2025-21780,Non-AI,,2025
CVE-2025-21781,Non-AI,,2025
CVE-2025-21782,Non-AI,,2025
CVE-2025-21783,Non-AI,,2025
CVE-2025-21784,Non-AI,,2025
CVE-2025-21785,Non-AI,,2025
CVE-2025-21786,Non-AI,,2025
CVE-2025-21787,Non-AI,,2025
CVE-2025-21788,Non-AI,,2025
CVE-2025-21789,Non-AI,,2025
CVE-2025-21790,Non-AI,,2025
CVE-2025-21791,Non-AI,,2025
CVE-2025-21792,Non-AI,,2025
CVE-2025-21793,Non-AI,,2025
CVE-2025-21794,Non-AI,,2025
CVE-2025-21795,Non-AI,,2025
CVE-2025-21796,Non-AI,,2025
CVE-2025-21797,Non-AI,,2025
CVE-2025-21798,Non-AI,,2025
CVE-2025-21799,Non-AI,,2025
CVE-2025-21800,Non-AI,,2025
CVE-2025-21801,Non-AI,,2025
CVE-2025-21802,Non-AI,,2025
CVE-2025-21803,Non-AI,,2025
CVE-2025-21804,Non-AI,,2025
CVE-2025-21805,Non-AI,,2025
CVE-2025-21806,Non-AI,,2025
CVE-2025-21807,Non-AI,,2025
CVE-2025-21808,Non-AI,,2025
CVE-2025-21809,Non-AI,,2025
CVE-2025-21810,Non-AI,,2025
CVE-2025-21811,Non-AI,,2025
CVE-2025-21812,Non-AI,,2025
CVE-2025-21813,Non-AI,,2025
CVE-2025-21814,Non-AI,,2025
CVE-2025-21815,Non-AI,,2025
CVE-2025-21816,Non-AI,,2025
CVE-2025-21817,Non-AI,,2025
CVE-2025-21819,Non-AI,,2025
CVE-2025-21820,Non-AI,,2025
CVE-2025-21821,Non-AI,,2025
CVE-2025-21822,Non-AI,,2025
CVE-2025-21823,Non-AI,,2025
CVE-2025-21824,Non-AI,,2025
CVE-2025-21825,Non-AI,,2025
CVE-2025-21826,Non-AI,,2025
CVE-2025-21827,Non-AI,,2025
CVE-2025-21828,Non-AI,,2025
CVE-2025-21829,Non-AI,,2025
CVE-2025-21830,Non-AI,,2025
CVE-2025-21831,Non-AI,,2025
CVE-2025-21832,Non-AI,,2025
CVE-2025-21833,Non-AI,,2025
CVE-2025-21834,Non-AI,,2025
CVE-2025-21835,Non-AI,,2025
CVE-2025-21836,Non-AI,,2025
CVE-2025-21838,Non-AI,,2025
CVE-2025-21839,Non-AI,,2025
CVE-2025-21840,Non-AI,,2025
CVE-2025-21841,Non-AI,,2025
CVE-2025-21842,Non-AI,,2025
CVE-2025-21843,Non-AI,,2025
CVE-2025-21844,Non-AI,,2025
CVE-2025-21845,Non-AI,,2025
CVE-2025-21846,Non-AI,,2025
CVE-2025-21847,Non-AI,,2025
CVE-2025-21848,Non-AI,,2025
CVE-2025-21849,Non-AI,,2025
CVE-2025-21850,Non-AI,,2025
CVE-2025-21851,Non-AI,,2025
CVE-2025-21852,Non-AI,,2025
CVE-2025-21853,Non-AI,,2025
CVE-2025-21854,Non-AI,,2025
CVE-2025-21855,Non-AI,,2025
CVE-2025-21856,Non-AI,,2025
CVE-2025-21857,Non-AI,,2025
CVE-2025-21858,Non-AI,,2025
CVE-2025-21859,Non-AI,,2025
CVE-2025-21860,Non-AI,,2025
CVE-2025-21861,Non-AI,,2025
CVE-2025-21862,Non-AI,,2025
CVE-2025-21863,Non-AI,,2025
CVE-2025-21864,Non-AI,,2025
CVE-2025-21865,Non-AI,,2025
CVE-2025-21866,Non-AI,,2025
CVE-2025-21867,Non-AI,,2025
CVE-2025-21868,Non-AI,,2025
CVE-2025-21869,Non-AI,,2025
CVE-2025-21870,Non-AI,,2025
CVE-2025-21871,Non-AI,,2025
CVE-2025-21872,Non-AI,,2025
CVE-2025-21873,Non-AI,,2025
CVE-2025-21874,Non-AI,,2025
CVE-2025-21875,Non-AI,,2025
CVE-2025-21876,Non-AI,,2025
CVE-2025-21877,Non-AI,,2025
CVE-2025-21878,Non-AI,,2025
CVE-2025-21879,Non-AI,,2025
CVE-2025-21880,Non-AI,,2025
CVE-2025-21881,Non-AI,,2025
CVE-2025-21882,Non-AI,,2025
CVE-2025-21883,Non-AI,,2025
CVE-2025-21884,Non-AI,,2025
CVE-2025-21885,Non-AI,,2025
CVE-2025-21886,Non-AI,,2025
CVE-2025-21887,Non-AI,,2025
CVE-2025-21888,Non-AI,,2025
CVE-2025-21889,Non-AI,,2025
CVE-2025-21890,Non-AI,,2025
CVE-2025-21891,Non-AI,,2025
CVE-2025-21892,Non-AI,,2025
CVE-2025-21893,Non-AI,,2025
CVE-2025-21894,Non-AI,,2025
CVE-2025-21895,Non-AI,,2025
CVE-2025-21896,Non-AI,,2025
CVE-2025-21897,Non-AI,,2025
CVE-2025-21898,Non-AI,,2025
CVE-2025-21899,Non-AI,,2025
CVE-2025-21900,Non-AI,,2025
CVE-2025-21901,Non-AI,,2025
CVE-2025-21902,Non-AI,,2025
CVE-2025-21903,Non-AI,,2025
CVE-2025-21904,Non-AI,,2025
CVE-2025-21905,Non-AI,,2025
CVE-2025-21906,Non-AI,,2025
CVE-2025-21907,Non-AI,,2025
CVE-2025-21908,Non-AI,,2025
CVE-2025-21909,Non-AI,,2025
CVE-2025-21910,Non-AI,,2025
CVE-2025-21911,Non-AI,,2025
CVE-2025-21912,Non-AI,,2025
CVE-2025-21913,Non-AI,,2025
CVE-2025-21914,Non-AI,,2025
CVE-2025-21915,Non-AI,,2025
CVE-2025-21916,Non-AI,,2025
CVE-2025-21917,Non-AI,,2025
CVE-2025-21918,Non-AI,,2025
CVE-2025-21919,Non-AI,,2025
CVE-2025-21920,Non-AI,,2025
CVE-2025-21921,Non-AI,,2025
CVE-2025-21922,Non-AI,,2025
CVE-2025-21923,Non-AI,,2025
CVE-2025-21924,Non-AI,,2025
CVE-2025-21925,Non-AI,,2025
CVE-2025-21926,Non-AI,,2025
CVE-2025-21927,Non-AI,,2025
CVE-2025-21928,Non-AI,,2025
CVE-2025-21929,Non-AI,,2025
CVE-2025-21930,Non-AI,,2025
CVE-2025-21931,Non-AI,,2025
CVE-2025-21932,Non-AI,,2025
CVE-2025-21933,Non-AI,,2025
CVE-2025-21934,Non-AI,,2025
CVE-2025-21935,Non-AI,,2025
CVE-2025-21936,Non-AI,,2025
CVE-2025-21937,Non-AI,,2025
CVE-2025-21938,Non-AI,,2025
CVE-2025-21939,Non-AI,,2025
CVE-2025-21940,Non-AI,,2025
CVE-2025-21941,Non-AI,,2025
CVE-2025-21942,Non-AI,,2025
CVE-2025-21943,Non-AI,,2025
CVE-2025-21944,Non-AI,,2025
CVE-2025-21945,Non-AI,,2025
CVE-2025-21946,Non-AI,,2025
CVE-2025-21947,Non-AI,,2025
CVE-2025-21948,Non-AI,,2025
CVE-2025-21949,Non-AI,,2025
CVE-2025-21950,Non-AI,,2025
CVE-2025-21951,Non-AI,,2025
CVE-2025-21952,Non-AI,,2025
CVE-2025-21953,Non-AI,,2025
CVE-2025-21954,Non-AI,,2025
CVE-2025-21955,Non-AI,,2025
CVE-2025-21956,Non-AI,,2025
CVE-2025-21957,Non-AI,,2025
CVE-2025-21958,Non-AI,,2025
CVE-2025-21959,Non-AI,,2025
CVE-2025-21960,Non-AI,,2025
CVE-2025-21961,Non-AI,,2025
CVE-2025-21962,Non-AI,,2025
CVE-2025-21963,Non-AI,,2025
CVE-2025-21964,Non-AI,,2025
CVE-2025-21965,Non-AI,,2025
CVE-2025-21966,Non-AI,,2025
